20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Hip, CompShg, BrkFace, Plywood, Stone, TA, TA, CBlock, TA, Gd, Gd, BLQ, Unf, GasA, Fa, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, P, NA, NA, NA, WD , Normal, 215000
120, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, TwnhsE, 1Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, Gd, TA, PConc, Gd, TA, Mn, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 155900
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 8, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, Av, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, RFn, Gd, TA, Y, NA, NA, NA, New, Partial, 233230
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 1Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 207000
60, RL, Pave, NA, IR2, Lvl, AllPub, FR2, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 195000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, Gd, TA, PConc, Gd, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 200000
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, Gd, Mn, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, New, Partial, 203160
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, Av, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 195800
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 1Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, Gd, TA, PConc, Gd, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, New, Partial, 212900
60, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 196500
20, RL, Pave, NA, Reg, Lvl, AllPub, FR2, Gtl, CollgCr, Norm, Norm, 1Fam, 1Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, Mn, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, New, Partial, 198000
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, New, Partial, 173900
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, New, Partial, 163990
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, CollgCr, Norm, Norm, 1Fam, 1Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Gd, TA, Av, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, New, Partial, 164990
70, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, Edwards, Feedr, Norm, 1Fam, 2Story, 4, 6, Gable, CompShg, Plywood, Plywood, None, TA, Gd, CBlock, Gd, TA, No, Rec, BLQ, GasA, Gd, Y, SBrkr, TA, Min1, NA, Attchd, Unf, TA, TA, Y, NA, NA, Shed, WD , Normal, 98000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1Story, 5, 4, Gable, CompShg, HdBoard, Plywood, BrkFace, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, TA, Y, SBrkr, Fa, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 149900
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1Story, 4, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, Fa, Fa, No, LwQ, Unf, GasA, TA, Y, FuseF, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, COD, Normal, 102000
90, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Edwards, Norm, Norm, Duplex, SFoyer, 6, 5, Flat, Tar&Grv, Plywood, Wd Shng, BrkFace, TA, TA, CBlock, Gd, TA, Gd, GLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, NA, NA, NA, NA, Y, NA, NA, NA, WD , AdjLand, 127500
90, RL, Pave, NA, IR1, Lvl, AllPub, CulDSac, Gtl, Edwards, Norm, Norm, Duplex, SFoyer, 6, 5, Flat, Tar&Grv, WdShing, Plywood, BrkFace, TA, TA, CBlock, Gd, Gd, Gd, GLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, NA, NA, NA, NA, Y, NA, NA, NA, WD , AdjLand, 127500
20, RL, Pave, NA, Reg, HLS, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1Story, 5, 4, Gable, CompShg, HdBoard, Plywood, None, TA, TA, CBlock, Gd, TA, Mn, ALQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 119900
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 2Story, 7, 5, Hip, CompShg, HdBoard, Stucco, BrkFace, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 196500
60, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Edwards, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, Ex, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Ex, BuiltIn, Fin, TA, TA, Y, NA, NA, NA, ConLD, Normal, 229000
180, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, TwnhsE, SLvl, 5, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Basment, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 145000
180, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, TwnhsE, SFoyer, 6, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Basment, Fin, TA, TA, Y, NA, NA, NA, New, Partial, 140000
180, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, TwnhsE, SFoyer, 6, 5, Gable, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, PConc, Gd, TA, Gd, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Basment, Fin, TA, TA, Y, NA, NA, NA, New, Partial, 142500
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, Twnhs, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Maj1, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 134000
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, Twnhs, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Maj1, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 130000
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, Twnhs, 2Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Maj1, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 130000
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, Twnhs, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Maj1, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 137500
160, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, TwnhsE, 2Story, 7, 5, Gable, CompShg, VinylSd, VinylSd, Stone, Gd, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Maj1, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 130000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1.5Fin, 4, 7, Gable, CompShg, VinylSd, VinylSd, None, TA, Gd, CBlock, Fa, TA, Mn, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, Po, Y, NA, NA, NA, WD , Normal, 97900
50, RL, Pave, NA, Reg, Bnk, AllPub, Corner, Gtl, Edwards, Artery, Norm, 1Fam, 1.5Fin, 6, 3, Gable, CompShg, AsbShng, AsbShng, None, TA, Fa, BrkTil, Fa, Fa, No, Unf, Unf, GasA, TA, Y, FuseF, TA, Typ, NA, Detchd, Unf, TA, TA, N, NA, GdPrv, NA, WD , AdjLand, 92000
50, RL, Pave, NA, Reg, Lvl, AllPub, FR2, Gtl, Edwards, Feedr, Norm, 1Fam, 1.5Fin, 4, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, TA, N, FuseF, TA, Min2, NA, Attchd, Unf, Fa, TA, Y, NA, NA, NA, WD , AdjLand, 107000
50, RL, Pave, NA, Reg, Lvl, AllPub, FR2, Gtl, Edwards, Feedr, Norm, 1Fam, 1.5Fin, 5, 3, Gambrel, CompShg, Wd Sdng, VinylSd, None, TA, Fa, PConc, TA, TA, No, Unf, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, NA, NA, NA, NA, N, NA, NA, NA, WD , AdjLand, 81000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1.5Fin, 5, 7, Gable, CompShg, AsbShng, AsbShng, None, TA, Gd, BrkTil, TA, TA, No, BLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 104900
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1Story, 5, 7, Hip, CompShg, WdShing, Plywood, None, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, WD , Normal, 115000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1Story, 4, 4, Hip, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, Ex, Y, SBrkr, TA, Min1, Gd, 2Types, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Abnorml, 125000
50, RL, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1.5Fin, 5, 7, Gable, CompShg, Stucco, Stucco, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasW, Gd, Y, SBrkr, Fa, Typ, NA, Detchd, Unf, TA, TA, P, NA, NA, NA, WD , Normal, 116000
50, RL, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Norm, Norm, 1Fam, 1.5Fin, 4, 4, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, TA, N, SBrkr, TA, Typ, Gd, NA, NA, NA, NA, N, NA, NA, NA, COD, Abnorml, 83000
75, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, SWISU, Norm, Norm, 1Fam, 2.5Fin, 4, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, Gd, TA, PConc, TA, Fa, No, Unf, Unf, GasA, TA, N, SBrkr, TA, Typ, NA, Detchd, Unf, TA, Gd, Y, NA, NA, NA, WD , Normal, 118500
30, RL, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, Edwards, Feedr, Norm, 1Fam, 1Story, 2, 3, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, TA, N, FuseF, TA, Typ, NA, Detchd, Unf, Fa, Fa, N, NA, NA, NA, ConLD, Normal, 35000
50, RL, Pave, NA, Reg, Low, AllPub, Inside, Mod, Edwards, Norm, Norm, 1Fam, 1.5Fin, 4, 7, Gable, CompShg, VinylSd, Wd Sdng, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, TA, N, SBrkr, Gd, Min2, NA, Detchd, Unf, TA, Fa, N, NA, NA, NA, WD , Normal, 121000
190, RH, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, SWISU, Norm, Norm, 2fmCon, 2Story, 5, 8, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, TA, TA, Mn, Unf, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, NA, NA, NA, NA, N, NA, NA, NA, WD , Normal, 160000
50, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, SWISU, Norm, Norm, 1Fam, 1.5Fin, 6, 5, Gable, CompShg, Wd Sdng, MetalSd, None, TA, TA, CBlock, TA, TA, No, LwQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Gd, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 140000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, SWISU, Norm, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, Fa, TA, No, LwQ, Unf, GasA, TA, Y, SBrkr, Fa, Typ, NA, Detchd, Unf, Fa, TA, Y, NA, MnPrv, NA, WD , Normal, 137000
190, RH, Pave, NA, Reg, Bnk, AllPub, Corner, Gtl, SWISU, Feedr, Norm, 2fmCon, 1.5Fin, 6, 6, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, TA, TA, Av, BLQ, Unf, GasA, TA, N, FuseF, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 128000
70, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, SWISU, Feedr, Norm, 1Fam, 2Story, 7, 8, Gable, CompShg, Wd Sdng, Stucco, None, TA, TA, BrkTil, TA, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Detchd, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 160000
70, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 5, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, Gd, TA, Mn, Unf, Unf, GasA, Gd, Y, FuseF, TA, Typ, NA, Detchd, Unf, Fa, Fa, N, NA, NA, NA, WD , Normal, 138887
70, RL, Pave, NA, Reg, HLS, AllPub, Corner, Gtl, SWISU, Norm, Norm, 1Fam, 2Story, 6, 8, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, PConc, TA, TA, No, BLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 149000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, SWISU, Norm, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, Fa, BrkTil, TA, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, NA, NA, NA, NA, P, NA, NA, NA, WD , Normal, 102000
70, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2.5Unf, 7, 8, Gable, CompShg, MetalSd, Stucco, None, TA, TA, BrkTil, TA, TA, Mn, Unf, Unf, GasA, TA, Y, SBrkr, Gd, Typ, Gd, Detchd, Unf, Fa, TA, N, NA, NA, NA, WD , Abnorml, 167000
70, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 7, 6, Gable, CompShg, Stucco, Stucco, None, TA, TA, BrkTil, Fa, TA, No, LwQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, Gd, Detchd, Unf, Fa, TA, Y, NA, NA, NA, WD , Normal, 200100
50, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, SWISU, Norm, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, CBlock, TA, Fa, Av, LwQ, Unf, GasA, Fa, Y, SBrkr, TA, Typ, TA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 131000
50, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, SWISU, Norm, Norm, 1Fam, 1.5Fin, 5, 4, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, Fa, Fa, No, LwQ, Unf, GasA, TA, N, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 112000
70, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 7, 5, Gable, CompShg, Wd Sdng, Wd Shng, None, TA, TA, BrkTil, TA, Gd, No, ALQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, Gd, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 140000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 6, 5, Gable, CompShg, Wd Sdng, Wd Shng, None, TA, TA, PConc, TA, Fa, No, Unf, Unf, GasA, Gd, Y, FuseF, TA, Min2, TA, Detchd, Unf, TA, TA, P, NA, MnPrv, NA, WD , Normal, 195000
70, RL, Pave, NA, IR1, HLS, AllPub, Corner, Mod, Crawfor, Norm, Norm, 1Fam, 2Story, 8, 7, Gable, CompShg, BrkFace, Stucco, None, TA, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Fa, Y, SBrkr, Gd, Typ, Gd, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 230000
50, RL, Pave, NA, Reg, HLS, AllPub, Inside, Mod, Crawfor, Norm, Norm, 1Fam, 1.5Fin, 5, 6, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, Gd, TA, Mn, BLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, Gd, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 194000
30, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 1Story, 4, 5, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, Fa, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Fa, Typ, Gd, Detchd, Unf, TA, Fa, Y, NA, NA, NA, WD , Normal, 137500
50, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 1.5Fin, 7, 7, Gable, CompShg, BrkFace, BrkFace, None, Gd, TA, CBlock, Gd, TA, No, Rec, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, Gd, Attchd, Fin, Fa, TA, Y, NA, NA, NA, WD , Normal, 250000
50, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 1.5Fin, 7, 7, Gable, CompShg, Stucco, Wd Sdng, BrkFace, Gd, Gd, BrkTil, TA, TA, No, ALQ, Unf, GasA, Ex, Y, FuseA, TA, Typ, Gd, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 218000
70, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 6, 8, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, Gd, TA, No, Rec, Unf, GasA, TA, Y, SBrkr, TA, Typ, Gd, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 239000
70, RL, Pave, NA, IR1, HLS, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 7, 7, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, 2Types, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 199500
70, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 6, 7, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, PConc, TA, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Gd, Attchd, Unf, Fa, TA, Y, NA, MnPrv, NA, WD , Normal, 210000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 1Story, 6, 7, Gable, CompShg, Stone, Stone, None, TA, TA, PConc, TA, TA, No, ALQ, GLQ, GasA, Ex, Y, SBrkr, Ex, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Abnorml, 230000
20, RL, Pave, NA, Reg, Bnk, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, Plywood, Plywood, BrkFace, TA, TA, CBlock, Gd, TA, Mn, ALQ, LwQ, GasA, Ex, Y, SBrkr, Gd, Typ, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 217500
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 2Story, 5, 7, Gable, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, Gd, CBlock, Gd, TA, No, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 257000
190, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, Crawfor, Norm, Norm, 2fmCon, 1Story, 5, 5, Hip, CompShg, MetalSd, MetalSd, BrkFace, TA, TA, CBlock, TA, TA, Mn, BLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, Gd, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 157000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, Crawfor, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, Plywood, Plywood, BrkFace, Gd, Gd, CBlock, TA, TA, Av, Rec, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 223000
30, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, IDOTRR, Artery, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, Mn, Rec, Unf, GasA, TA, N, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, WD , AdjLand, 102000
50, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1.5Fin, 6, 7, Hip, CompShg, MetalSd, MetalSd, None, TA, TA, PConc, TA, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Detchd, Fin, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 145400
30, RM, Pave, NA, Reg, Low, AllPub, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1Story, 4, 4, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, Fa, TA, No, Unf, Unf, GasA, TA, N, FuseA, TA, Min1, NA, NA, NA, NA, NA, N, NA, GdWo, NA, WD , Normal, 72000
30, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1Story, 4, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, Fa, Typ, NA, Detchd, Unf, TA, TA, N, NA, MnPrv, NA, WD , Normal, 85000
30, RM, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1Story, 4, 6, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, TA, TA, No, ALQ, Unf, GasA, Ex, N, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 106500
50, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, IDOTRR, Norm, Norm, 1Fam, 1.5Fin, 6, 5, Gable, CompShg, MetalSd, MetalSd, BrkFace, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 139000
